,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
C113_N_1_1_0_c1_v2_id,0.0,8.493150684931507,0.0,3.5616438356164384,0.547945205479452,9.315068493150685,0.821917808219178,5.7534246575342465,0.821917808219178,0.547945205479452,1.643835616438356,0.547945205479452,0.0,0.0,1.095890410958904,0.0,3.5616438356164384,2.191780821917808,0.0,0.547945205479452,2.4657534246575343,0.821917808219178,0.0,5.205479452054795,0.821917808219178,0.273972602739726,10.684931506849315,1.095890410958904,1.643835616438356,0.273972602739726,2.191780821917808,11.232876712328768,0.0,0.547945205479452,0.0,0.0,2.191780821917808,0.547945205479452,0.0,0.0,0.273972602739726,0.0,0.273972602739726,0.0,0.0,7.123287671232877,0.0,0.0,1.9178082191780823,2.191780821917808,0.0,0.0,0.0,0.0,7.397260273972603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36986301369863,0.0,0.0,0.0
C113_T_1_1_0_c1_v2_id,1.1914217633042097,7.307386814932486,1.4297061159650517,4.130262112787927,8.737092930897537,8.339952343129468,10.325655281969818,5.321683876092136,1.3502779984114377,2.938840349483717,1.5091342335186657,0.8737092930897538,0.47656870532168394,3.0976965845909454,2.144559173947578,3.733121525019857,0.3971405877680699,0.15885623510722796,0.0,0.9531374106433679,2.3828435266084194,0.6354249404289118,9.849086576648133,1.4297061159650517,0.3177124702144559,0.8737092930897538,0.5559968228752978,0.15885623510722796,0.47656870532168394,0.3177124702144559,0.07942811755361398,1.1914217633042097,0.07942811755361398,0.07942811755361398,0.15885623510722796,0.9531374106433679,0.0,0.15885623510722796,0.0,0.0,0.07942811755361398,0.5559968228752978,0.0,1.0325655281969817,0.07942811755361398,0.0,0.3177124702144559,0.0,12.231930103256552,0.23828435266084197,0.07942811755361398,0.0,0.0,0.0,0.15885623510722796,0.6354249404289118,0.0,0.07942811755361398,0.23828435266084197,0.0,0.07942811755361398,0.0,0.07942811755361398,0.0,0.0,0.0,0.0,0.0,0.0
C113_T_1_1_1_c1_v2_id,0.9389671361502347,3.9906103286384975,1.330203442879499,11.424100156494523,20.109546165884193,5.164319248826291,7.198748043818466,2.660406885758998,2.4256651017214397,1.7996870109546166,2.0344287949921753,1.8779342723004695,0.8607198748043818,1.4084507042253522,1.8779342723004695,3.5211267605633805,0.4694835680751174,1.643192488262911,0.0,1.0172143974960877,1.4084507042253522,1.330203442879499,8.685446009389672,4.225352112676056,0.2347417840375587,1.0954616588419406,0.0782472613458529,0.1564945226917058,0.1564945226917058,0.2347417840375587,0.6259780907668232,0.39123630672926446,0.1564945226917058,0.0,1.5649452269170578,0.8607198748043818,0.1564945226917058,0.1564945226917058,0.0782472613458529,0.1564945226917058,0.1564945226917058,0.39123630672926446,0.0782472613458529,0.5477308294209703,0.2347417840375587,0.0,1.1737089201877933,0.0,1.330203442879499,0.0782472613458529,0.1564945226917058,0.0782472613458529,0.8607198748043818,0.0,0.0,1.0172143974960877,0.1564945226917058,0.0782472613458529,0.0,0.0,0.0782472613458529,0.0,0.0782472613458529,0.0,0.0,0.0,0.0,0.0,0.0
C114_N_1_1_2_c1_v2_id,1.1456628477905073,5.646481178396072,5.564648117839607,12.60229132569558,0.32733224222585927,2.0458265139116203,1.718494271685761,3.1914893617021276,19.476268412438625,1.5548281505728314,0.9819967266775778,5.400981996726677,7.528641571194762,0.0,0.4091653027823241,0.0,3.109656301145663,1.8821603927986905,0.0,1.0638297872340425,0.900163666121113,0.5728314238952537,0.0,2.618657937806874,2.0458265139116203,0.0,1.5548281505728314,2.3731587561374794,0.16366612111292964,0.4091653027823241,0.7364975450081833,2.536824877250409,0.0,0.4909983633387889,1.6366612111292964,0.0,0.8183306055646482,0.6546644844517185,0.0,0.0,0.08183306055646482,0.0,0.900163666121113,0.16366612111292964,0.0,0.4091653027823241,0.5728314238952537,0.0,0.9819967266775778,0.32733224222585927,0.0,0.16366612111292964,0.4909983633387889,0.0,0.9819967266775778,1.227495908346972,0.0,0.08183306055646482,0.0,0.0,0.0,0.4091653027823241,0.08183306055646482,1.9639934533551555,0.0,0.0,0.0,0.0,0.0
C114_T_1_1_0_c1_v2_id,0.902061855670103,7.474226804123711,10.18041237113402,2.448453608247423,10.438144329896907,1.9329896907216495,3.479381443298969,2.7061855670103094,2.3195876288659796,3.0927835051546393,0.7731958762886598,2.5773195876288657,3.350515463917526,6.056701030927835,1.5463917525773196,0.0,1.1597938144329898,0.902061855670103,0.3865979381443299,1.0309278350515463,6.572164948453609,0.902061855670103,1.9329896907216495,2.5773195876288657,0.6443298969072164,7.087628865979381,0.3865979381443299,1.2886597938144329,1.675257731958763,2.9639175257731956,0.3865979381443299,0.5154639175257731,0.0,0.0,0.0,0.12886597938144329,1.4175257731958764,0.12886597938144329,0.0,0.25773195876288657,0.3865979381443299,0.0,0.12886597938144329,0.3865979381443299,0.0,0.0,0.25773195876288657,0.0,6.185567010309279,0.0,0.0,0.6443298969072164,0.0,0.0,0.12886597938144329,0.0,0.12886597938144329,0.0,0.12886597938144329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C114_T_1_1_1_c1_v2_id,3.6108324974924777,3.8114343029087263,5.917753259779338,6.218655967903711,3.20962888665998,0.6018054162487462,2.708124373119358,2.3069207622868606,8.826479438314944,1.9057171514543632,3.4102306920762286,9.127382146439318,7.923771313941826,5.015045135406218,0.5015045135406219,0.10030090270812438,1.0030090270812437,1.2036108324974923,0.3009027081243731,1.8054162487462388,4.513540621865597,4.012036108324975,0.9027081243731194,1.9057171514543632,0.7021063189568706,2.206619859578736,0.0,0.6018054162487462,1.9057171514543632,3.4102306920762286,0.7021063189568706,0.802407221664995,0.0,0.0,1.9057171514543632,0.10030090270812438,0.9027081243731194,0.9027081243731194,0.0,0.10030090270812438,0.5015045135406219,0.0,0.20060180541624875,0.4012036108324975,0.0,0.0,0.802407221664995,0.0,0.7021063189568706,0.0,0.20060180541624875,0.9027081243731194,0.4012036108324975,0.10030090270812438,0.0,0.20060180541624875,0.10030090270812438,0.10030090270812438,0.0,0.0,0.0,0.20060180541624875,0.0,0.0,0.10030090270812438,0.0,0.0,0.0,0.0
C115_N_1_1_2_c1_v2_id,2.1875,9.53125,0.15625,18.28125,0.46875,7.968749999999999,1.875,7.187499999999999,6.25,0.15625,1.09375,2.34375,0.15625,0.0,1.40625,0.0,1.5625,5.3125,0.0,0.9375,0.3125,1.09375,0.0,1.7187500000000002,0.3125,0.0,5.3125,6.406249999999999,0.0,0.15625,0.625,2.03125,0.0,2.96875,2.34375,0.0,3.28125,0.46875,0.0,0.0,0.78125,0.0,0.15625,0.78125,0.0,1.40625,0.15625,0.0,0.46875,0.0,0.0,0.0,0.46875,0.15625,0.625,0.15625,0.0,0.46875,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.3125,0.0
C115_T_1_1_1_c1_v2_id,11.11111111111111,0.0,29.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,11.11111111111111,1.3888888888888888,1.3888888888888888,0.0,4.166666666666666,0.0,0.0,0.0,12.5,0.0,2.7777777777777777,0.0,1.3888888888888888,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C115_T_1_1_2_c1_v2_id,5.825242718446602,1.248266296809986,12.066574202496533,0.13869625520110956,12.066574202496533,0.5547850208044383,0.6934812760055479,1.5256588072122053,0.0,2.7739251040221915,7.212205270457697,0.0,0.0,5.9639389736477115,2.6352288488210815,0.0,0.0,0.13869625520110956,6.51872399445215,0.4160887656033287,7.073509015256588,0.27739251040221913,5.547850208044383,0.9708737864077669,0.4160887656033287,5.825242718446602,0.4160887656033287,0.0,0.0,1.5256588072122053,0.4160887656033287,0.0,0.0,0.0,0.0,0.13869625520110956,0.0,0.4160887656033287,0.0,10.818307905686545,0.13869625520110956,0.13869625520110956,0.0,0.0,0.4160887656033287,0.0,0.9708737864077669,0.0,2.219140083217753,0.0,2.0804438280166435,0.0,0.0,0.13869625520110956,0.0,0.13869625520110956,0.13869625520110956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C116_N_0_2_2_c1_v2_id,1.0111223458038423,1.4155712841253791,0.20222446916076847,27.704752275025278,2.0222446916076846,2.0222446916076846,1.9211324570273005,0.910010111223458,10.313447927199192,0.10111223458038424,1.1122345803842264,2.932254802831143,0.20222446916076847,0.0,1.2133468149646107,0.0,9.908998988877654,1.0111223458038423,0.0,0.5055611729019212,3.336703741152679,0.5055611729019212,0.0,0.40444893832153694,1.1122345803842264,0.0,11.93124368048534,0.10111223458038424,1.4155712841253791,0.3033367037411527,0.6066734074823054,5.358948432760364,0.0,1.9211324570273005,0.8088978766430739,0.10111223458038424,0.20222446916076847,1.2133468149646107,0.0,0.10111223458038424,0.6066734074823054,0.0,1.314459049544995,0.0,0.0,0.6066734074823054,0.10111223458038424,0.0,0.40444893832153694,1.314459049544995,0.0,0.0,0.10111223458038424,0.0,0.5055611729019212,0.0,0.0,0.6066734074823054,0.0,0.0,0.0,0.20222446916076847,0.3033367037411527,0.0,0.0,0.0,0.0,0.0,0.0
C116_T_0_2_0_c1_v2_id,0.38314176245210724,10.472541507024266,35.63218390804598,1.0217113665389528,4.342273307790549,6.896551724137931,2.937420178799489,2.554278416347382,0.5108556832694764,4.086845466155811,3.5759897828863343,0.38314176245210724,0.1277139208173691,0.6385696040868455,10.600255427841635,0.0,0.2554278416347382,2.1711366538952745,0.0,0.2554278416347382,0.5108556832694764,0.0,1.0217113665389528,1.40485312899106,0.0,1.7879948914431671,0.0,0.2554278416347382,0.1277139208173691,3.1928480204342273,0.5108556832694764,0.6385696040868455,0.0,0.0,0.1277139208173691,0.1277139208173691,0.1277139208173691,0.0,0.0,0.1277139208173691,0.0,0.0,0.0,1.532567049808429,0.0,0.0,0.5108556832694764,0.0,0.1277139208173691,0.1277139208173691,0.38314176245210724,0.1277139208173691,0.0,0.0,0.2554278416347382,0.1277139208173691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C116_T_0_2_1_c1_v2_id,10.52093973442288,4.39223697650664,13.789581205311544,6.8437180796731365,2.0429009193054135,0.8171603677221655,1.2257405515832482,0.8171603677221655,6.741573033707865,3.1664964249233916,2.4514811031664965,10.010214504596528,3.575076608784474,1.4300306435137897,2.4514811031664965,0.0,0.30643513789581206,1.2257405515832482,0.0,2.5536261491317673,1.7364657814096014,0.40858018386108275,4.39223697650664,3.575076608784474,0.40858018386108275,1.5321756894790604,0.10214504596527069,0.0,0.0,2.3493360572012256,0.30643513789581206,0.0,0.0,0.0,3.881511746680286,0.0,0.0,0.20429009193054137,0.0,0.0,0.0,0.0,0.10214504596527069,0.10214504596527069,0.0,0.0,0.9193054136874361,0.0,0.8171603677221655,0.0,0.6128702757916241,2.1450459652706844,1.8386108273748722,0.0,0.0,0.10214504596527069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10214504596527069,0.0,0.0,0.0,0.0
C116_T_0_2_2_c1_v2_id,6.896551724137931,7.119021134593993,16.017797552836484,7.675194660734149,6.117908787541713,1.1123470522803114,1.0011123470522802,0.44493882091212456,3.781979977753059,4.226918798665183,3.5595105672969964,6.674082313681868,2.1134593993325916,1.2235817575083427,3.6707452725250276,0.0,0.44493882091212456,1.1123470522803114,0.0,1.8909899888765296,2.4471635150166855,0.22246941045606228,5.561735261401557,2.5583982202447166,0.11123470522803114,2.3359288097886544,0.22246941045606228,0.11123470522803114,0.22246941045606228,3.0033370411568407,0.5561735261401557,0.11123470522803114,0.0,0.0,1.7797552836484982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33370411568409347,0.0,0.0,0.778642936596218,0.0,1.7797552836484982,0.0,0.33370411568409347,1.1123470522803114,0.778642936596218,0.22246941045606228,0.0,0.22246941045606228,0.0,0.11123470522803114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C118_T_1_1_1_c1_v2_id,12.867956265769553,1.9343986543313711,3.36417157275021,0.16820857863751051,3.616484440706476,1.7661900756938604,2.775441547518924,2.3549201009251473,1.59798149705635,5.634987384356602,2.859545836837679,4.373423044575273,7.905803195962995,9.335576114381833,4.037005887300253,0.0,0.0,0.16820857863751051,0.08410428931875526,2.0185029436501263,0.2523128679562658,0.8410428931875525,0.08410428931875526,3.8687973086627423,0.08410428931875526,0.7569386038687973,0.0,0.0,13.793103448275861,2.3549201009251473,4.79394449116905,0.0,0.0,0.0,1.682085786375105,0.0,0.0,0.16820857863751051,0.08410428931875526,0.42052144659377627,0.2523128679562658,0.0,0.0,0.2523128679562658,0.08410428931875526,0.0,1.4297729184188395,0.0,0.2523128679562658,0.0,0.33641715727502103,0.5887300252312868,0.16820857863751051,0.0,0.0,0.33641715727502103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2523128679562658,0.0,0.0,0.0,0.0
C118_T_1_1_2_c1_v2_id,9.332113449222323,2.104300091491308,4.117108874656908,0.4574565416285453,5.123513266239707,0.6404391582799633,2.3787740164684354,1.9213174748398902,1.8298261665141813,6.1299176578225065,2.92772186642269,3.8426349496797805,4.757548032936871,16.742909423604758,3.6596523330283626,0.0,0.0,0.18298261665141813,0.18298261665141813,2.104300091491308,0.5489478499542544,0.36596523330283626,0.4574565416285453,2.5617566331198534,0.2744739249771272,3.385178408051235,0.0,0.0,10.978956999085087,3.019213174748399,4.483074107959744,0.0,0.0,0.0,0.4574565416285453,0.18298261665141813,0.0,0.09149130832570906,0.0,0.09149130832570906,0.18298261665141813,0.09149130832570906,0.18298261665141813,0.2744739249771272,0.0,0.0,0.36596523330283626,0.0,1.2808783165599267,0.09149130832570906,0.36596523330283626,0.5489478499542544,0.4574565416285453,0.0,0.0,0.4574565416285453,0.0,0.0,0.18298261665141813,0.0,0.0,0.0,0.0,0.0,0.18298261665141813,0.0,0.0,0.0,0.0
C119_N_0_2_0_c1_v2_id,0.0,24.390243902439025,0.0,0.0,0.0,2.4390243902439024,7.317073170731707,9.75609756097561,0.0,0.0,0.0,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,0.0,0.0,0.0,34.146341463414636,0.0,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.878048780487805,0.0,0.0,0.0,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.878048780487805,0.0,0.0,0.0
C119_T_0_2_0_c1_v2_id,1.0743801652892562,3.4710743801652892,17.107438016528924,0.0,29.75206611570248,2.479338842975207,1.1570247933884297,1.7355371900826446,0.0,2.1487603305785123,1.487603305785124,0.0,0.0,2.1487603305785123,1.4049586776859504,0.08264462809917356,0.1652892561983471,0.49586776859504134,0.1652892561983471,0.08264462809917356,0.6611570247933884,0.0,18.264462809917354,0.1652892561983471,0.0,8.099173553719009,0.1652892561983471,0.0,0.49586776859504134,0.5785123966942148,0.4132231404958678,0.0,0.0,0.0,0.08264462809917356,0.49586776859504134,0.1652892561983471,0.0,0.08264462809917356,0.1652892561983471,0.1652892561983471,0.0,0.0,1.0743801652892562,0.0,0.0,0.08264462809917356,0.0,1.2396694214876034,0.0,0.1652892561983471,0.0,0.0,0.9917355371900827,0.08264462809917356,0.0,1.4049586776859504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C122_N_1_1_0_c1_v2_id,0.7425742574257426,1.8564356435643563,0.0,2.2277227722772275,2.4752475247524752,4.084158415841585,3.341584158415842,17.450495049504948,1.1138613861386137,0.49504950495049505,0.9900990099009901,0.6188118811881188,0.0,0.0,1.2376237623762376,0.0,6.311881188118812,0.8663366336633664,0.0,0.3712871287128713,11.757425742574256,1.1138613861386137,0.0,3.094059405940594,2.4752475247524752,0.24752475247524752,9.158415841584159,0.3712871287128713,0.12376237623762376,0.12376237623762376,0.49504950495049505,5.693069306930694,0.0,1.4851485148514851,0.0,0.24752475247524752,0.12376237623762376,1.608910891089109,0.0,0.0,2.103960396039604,0.0,2.4752475247524752,0.24752475247524752,0.0,4.3316831683168315,0.0,0.0,0.6188118811881188,2.2277227722772275,0.12376237623762376,0.0,0.0,0.0,3.4653465346534658,0.24752475247524752,0.0,0.8663366336633664,0.3712871287128713,0.0,0.0,0.12376237623762376,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0
C122_N_1_1_1_c1_v2_id,1.2452107279693485,3.5440613026819925,0.0,12.164750957854405,0.6704980842911877,2.2988505747126435,1.9157088122605364,16.091954022988507,3.6398467432950192,0.09578544061302681,2.203065134099617,1.4367816091954022,0.28735632183908044,0.0,1.053639846743295,0.0,6.992337164750957,1.3409961685823755,0.0,1.053639846743295,7.854406130268199,1.8199233716475096,0.0,1.8199233716475096,2.490421455938697,0.09578544061302681,5.268199233716475,0.8620689655172413,0.0,0.38314176245210724,0.19157088122605362,8.908045977011495,0.0,1.2452107279693485,0.28735632183908044,0.0,0.6704980842911877,0.8620689655172413,0.0,0.0,1.1494252873563218,0.0,2.2988505747126435,0.09578544061302681,0.0,1.532567049808429,0.09578544061302681,0.0,0.7662835249042145,2.3946360153256707,0.0,0.0,0.38314176245210724,0.0,0.8620689655172413,0.19157088122605362,0.0,0.8620689655172413,0.09578544061302681,0.0,0.0,0.19157088122605362,0.28735632183908044,0.0,0.0,0.0,0.0,0.0,0.0
C122_T_1_1_0_c1_v2_id,2.4503311258278146,3.377483443708609,2.5827814569536423,3.576158940397351,14.635761589403973,3.9735099337748347,2.185430463576159,4.172185430463577,1.7218543046357615,1.9205298013245033,4.039735099337748,1.456953642384106,2.052980132450331,7.748344370860927,2.6490066225165565,0.0,2.052980132450331,1.8543046357615895,0.7947019867549668,0.3973509933774834,1.2582781456953642,0.8609271523178808,14.370860927152318,2.5827814569536423,0.8609271523178808,4.503311258278146,1.1258278145695364,0.1986754966887417,0.06622516556291391,0.3973509933774834,0.1986754966887417,0.9271523178807948,0.0,0.0,0.13245033112582782,0.26490066225165565,0.0,1.1258278145695364,0.1986754966887417,0.4635761589403974,0.8609271523178808,0.06622516556291391,0.728476821192053,0.6622516556291391,1.1258278145695364,0.0,0.3973509933774834,0.0,0.8609271523178808,0.33112582781456956,0.13245033112582782,0.13245033112582782,0.0,0.1986754966887417,0.06622516556291391,0.33112582781456956,0.06622516556291391,0.5298013245033113,0.1986754966887417,0.0,0.0,0.13245033112582782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C122_T_1_1_1_c1_v2_id,2.990033222591362,4.651162790697675,1.9933554817275747,12.624584717607974,11.960132890365449,3.1561461794019934,1.8272425249169437,2.1594684385382057,3.9867109634551494,1.6611295681063125,5.48172757475083,3.6544850498338874,2.823920265780731,5.48172757475083,1.6611295681063125,0.0,2.823920265780731,0.8305647840531563,1.6611295681063125,0.9966777408637874,0.16611295681063123,0.33222591362126247,8.471760797342192,2.3255813953488373,0.9966777408637874,3.488372093023256,1.1627906976744187,0.16611295681063123,0.0,0.33222591362126247,0.4983388704318937,2.1594684385382057,0.0,0.0,0.0,0.16611295681063123,0.0,0.8305647840531563,0.0,0.8305647840531563,0.16611295681063123,0.16611295681063123,0.4983388704318937,0.33222591362126247,0.8305647840531563,0.0,0.33222591362126247,0.0,1.3289036544850499,0.16611295681063123,0.0,0.16611295681063123,0.16611295681063123,0.16611295681063123,0.0,0.16611295681063123,0.0,0.0,0.0,0.0,0.0,0.16611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.9966777408637874
C123_N_1_1_0_c1_v2_id,0.40128410914927765,10.192616372391655,0.0,20.064205457463885,0.6420545746388443,7.54414125200642,2.086677367576244,4.975922953451043,1.9261637239165328,0.16051364365971107,0.08025682182985554,0.6420545746388443,0.08025682182985554,0.0,2.889245585874799,0.0,5.617977528089887,5.296950240770466,0.0,0.2407704654895666,1.2841091492776886,0.32102728731942215,0.0,2.4077046548956664,1.9261637239165328,0.0,13.964686998394862,3.611556982343499,0.40128410914927765,0.08025682182985554,0.4815409309791332,2.4879614767255216,0.0,0.6420545746388443,0.5617977528089888,0.0,2.648475120385233,0.9630818619582664,0.0,0.0,1.2038523274478332,0.0,0.2407704654895666,0.6420545746388443,0.0,0.16051364365971107,0.08025682182985554,0.0,0.32102728731942215,0.32102728731942215,0.08025682182985554,0.0,0.16051364365971107,0.0,0.32102728731942215,0.16051364365971107,0.0,0.16051364365971107,0.16051364365971107,0.0,0.0,0.0,1.3643659711075442,0.0,0.0,0.0,0.0,0.0,0.0
C123_N_1_1_1_c1_v2_id,1.1214953271028036,9.018691588785046,0.0,35.09345794392523,0.46728971962616817,3.551401869158879,2.336448598130841,3.364485981308411,6.962616822429907,0.2803738317757009,0.14018691588785046,1.9626168224299065,0.23364485981308408,0.0,1.8224299065420562,0.0,2.383177570093458,3.2710280373831773,0.0,0.5140186915887851,0.8411214953271028,1.4953271028037385,0.0,2.0560747663551404,1.9158878504672898,0.04672897196261683,7.289719626168225,2.196261682242991,0.3738317757009346,0.14018691588785046,0.6074766355140186,0.794392523364486,0.0,0.23364485981308408,1.9158878504672898,0.0,2.102803738317757,0.7009345794392523,0.0,0.0,0.5607476635514018,0.0,0.5140186915887851,0.3271028037383178,0.0,0.0,0.09345794392523366,0.0,0.6074766355140186,0.3271028037383178,0.0,0.04672897196261683,0.7009345794392523,0.0,0.5607476635514018,0.23364485981308408,0.0,0.14018691588785046,0.0,0.0,0.0,0.09345794392523366,0.5607476635514018,0.0,0.0,0.0,0.0,0.0,0.0
C123_T_1_1_0_c1_v2_id,4.059382973787985,2.134075620505683,14.984922291811644,0.13917884481558804,6.495012758060775,4.407330085826954,1.6933426119229877,3.8274182324286707,0.2783576896311761,6.866156344235676,2.94595221526328,0.4639294827186268,0.8814660171653909,15.263279981442821,3.688239387613083,0.0,0.1855717930874507,1.4613778705636742,0.13917884481558804,1.7861285084667131,0.1159823706796567,0.5103224309904895,0.023196474135931337,2.4356297842727903,1.0670378102528415,12.270934817907678,0.2783576896311761,0.2783576896311761,1.1134307585247043,2.3660403618649966,1.2294131292043609,0.06958942240779402,0.0,0.0,0.046392948271862675,0.09278589654372535,0.25516121549524473,0.1855717930874507,0.0,0.0,0.4871259568545582,0.046392948271862675,0.1159823706796567,1.855717930874507,0.0,0.0,0.5567153792623522,0.0,0.5799118533982834,0.0,0.6726977499420088,0.1855717930874507,0.06958942240779402,0.023196474135931337,0.0,0.06958942240779402,0.0,0.0,1.2758060774762237,0.0,0.0,0.0,0.0,0.0,0.023196474135931337,0.0,0.0,0.0,0.0
C123_T_1_1_1_c1_v2_id,10.0,1.971830985915493,14.225352112676056,0.5985915492957746,3.873239436619718,2.323943661971831,1.443661971830986,3.169014084507042,0.49295774647887325,6.619718309859154,4.859154929577465,1.6901408450704223,2.9577464788732395,11.514084507042254,2.746478873239437,0.0,0.07042253521126761,1.1619718309859155,0.07042253521126761,3.556338028169014,0.10563380281690139,1.3732394366197185,0.07042253521126761,3.450704225352113,0.5985915492957746,6.408450704225352,0.14084507042253522,0.14084507042253522,1.584507042253521,3.4859154929577465,1.1971830985915493,0.24647887323943662,0.0,0.0,0.35211267605633806,0.035211267605633804,0.5633802816901409,0.07042253521126761,0.0,0.0,0.035211267605633804,0.0,0.0,1.267605633802817,0.0,0.0,1.443661971830986,0.0,0.35211267605633806,0.0,1.1971830985915493,0.3873239436619718,0.8450704225352111,0.21126760563380279,0.0,0.21126760563380279,0.0,0.0,0.21126760563380279,0.0,0.0,0.0,0.0,0.0,0.6690140845070423,0.0,0.0,0.0,0.0
C124_N_0_3_0_c1_v2_id,0.18261504747991236,0.9130752373995616,0.0,2.483564645726808,0.2921840759678598,0.5113221329437546,0.40175310445580714,6.099342585829072,0.547845142439737,0.07304601899196494,0.40175310445580714,0.18261504747991236,0.0,0.0,0.547845142439737,0.0,17.713659605551495,0.5843681519357196,0.0,0.2191380569758948,9.60555149744339,0.4747991234477721,0.0,0.03652300949598247,1.935719503287071,0.0,3.3966398831263698,0.0,0.07304601899196494,0.0,0.3287070854638422,3.506208911614317,0.0,37.98392987582177,0.03652300949598247,0.0,0.0,0.8765522279035792,0.0,0.0,0.1460920379839299,0.0,0.8035062089116143,0.07304601899196494,0.0,2.6296566837107376,0.0,0.0,0.2191380569758948,3.10445580715851,0.0,0.0,0.0,0.03652300949598247,1.8261504747991233,0.07304601899196494,0.0,0.3652300949598247,0.2556610664718773,0.0,0.0,0.8400292184075968,0.2191380569758948,0.0,0.0,0.0,0.0,0.0,0.0
C124_N_0_3_1_c1_v2_id,1.0165184243964422,1.1753494282083863,0.03176620076238882,10.76874205844981,0.12706480304955528,0.6035578144853875,0.7941550190597205,12.547649301143583,4.733163913595933,0.03176620076238882,1.7153748411689964,0.5400254129606099,0.22236340533672172,0.03176620076238882,1.3659466327827192,0.0,12.388818297331639,0.8259212198221092,0.0,0.44472681067344344,4.9872935196950445,2.3824650571791612,0.0,0.06353240152477764,2.2871664548919948,0.03176620076238882,1.3977128335451081,0.09529860228716645,0.1588310038119441,0.06353240152477764,0.5717916137229987,5.495552731893265,0.0,22.426937738246504,2.8907242693773827,0.0,0.06353240152477764,0.44472681067344344,0.0,0.0,0.06353240152477764,0.0,0.6670902160101652,0.0,0.0,1.2706480304955527,0.03176620076238882,0.0,0.25412960609911056,2.2236340533672174,0.03176620076238882,0.03176620076238882,0.4129606099110546,0.0,0.6035578144853875,0.28589580686149935,0.0,0.44472681067344344,0.03176620076238882,0.03176620076238882,0.0,0.8576874205844982,0.0,0.0,0.0,0.03176620076238882,0.0,0.0,0.0
C124_T_0_3_0_c1_v2_id,10.934393638170974,6.428098078197482,0.36447978793903246,2.5182239893969514,2.0212060967528167,6.9913850231941685,1.5241882041086812,3.611663353214049,0.5301524188204109,4.042412193505633,7.654075546719683,1.5241882041086812,3.180914512922465,0.23194168323392977,5.500331345261763,0.13253810470510272,1.5904572564612325,7.521537442014579,1.027170311464546,0.8614976805831678,6.262425447316103,4.009277667329357,0.03313452617627568,2.9158383035122597,2.948972829688535,0.19880715705765406,0.26507620941020543,0.16567263088137837,0.26507620941020543,0.36447978793903246,0.9609012591119946,1.1928429423459244,0.0,0.23194168323392977,0.2982107355864811,0.0,0.46388336646785955,2.253147779986746,0.0,0.13253810470510272,1.8886679920477136,2.584493041749503,1.1928429423459244,0.2982107355864811,0.03313452617627568,0.06626905235255136,0.3976143141153081,0.0,0.13253810470510272,0.33134526176275675,0.16567263088137837,0.13253810470510272,0.09940357852882703,0.0,0.13253810470510272,0.16567263088137837,0.0,0.09940357852882703,0.06626905235255136,0.0,0.0,0.9940357852882704,0.06626905235255136,0.0,0.0,0.0,0.0,0.0,0.0
